,feature,importance
0,cf20m202_Missing,26.273900985717773
1,cf18k184_Missing,24.88391876220703
2,cf20m244_0,16.766845703125
3,cf18k487_Missing,16.54001808166504
4,cf17j183_Missing,16.081247329711914
5,cf20m388_Missing,15.918021202087402
6,cf20m454_2,15.763983726501465
7,cf17j483_Missing,15.32203483581543
8,cf17j485_Missing,15.208637237548828
9,cf18k218_Missing,14.771020889282227
10,cf18k485_Missing,14.693819999694824
11,cf17j488_Missing,14.653099060058594
12,cf19l486_Missing,14.556413650512695
13,cf20m218_Missing,14.521550178527832
14,cf19l193_Missing,13.955069541931152
15,cf20m193_Missing,13.946023941040039
16,cf18k454_1,13.911823272705078
17,cf20m526_Missing,13.66055679321289
18,cf18k252_1,13.100237846374512
19,cf16i186_2,12.972129821777344
20,ca20g008_0,12.619623184204102
21,cf20m488_Missing,12.285687446594238
22,cf17j488_2,12.191926956176758
23,cf20m253_Missing,12.176395416259766
24,cf20m184_Missing,12.153729438781738
25,cf17j432_Missing,11.961921691894531
26,cf20m185_Missing,11.927384376525879
27,cf19l218_Missing,11.087690353393555
28,cf15h198_Missing,10.846922874450684
29,cf18k487_2,10.787993431091309
30,cf18k297_Missing,10.697331428527832
31,cf20m182_Missing,10.496288299560547
32,cd14g030_Missing,10.494112968444824
33,cf17j487_Missing,10.35454273223877
34,cf16i512_1,10.147439956665039
35,cf20m238_0,10.104496955871582
36,cf18k198_Missing,9.8455810546875
37,cf20m212_Missing,9.795463562011719
38,cf18k489_1,9.241150856018066
39,cf11d432_4,9.237195014953613
40,cf20m240_0,9.163046836853027
41,cf20m330_0,8.906660079956055
42,cf19l485_1,8.905576705932617
43,cf15h183_Missing,8.857294082641602
44,cf19l297_Missing,8.84099006652832
45,ca20g080_2,8.568230628967285
46,cd20m038_5,8.299581527709961
47,ca20g054_Missing,8.222845077514648
48,cf14g202_Missing,8.20527172088623
49,ca18f006_0,8.174736022949219
50,cf18k388_Missing,8.169276237487793
51,cf14g183_Missing,8.053709030151367
52,cf18k186_2,7.981499671936035
53,cf15h184_Missing,7.868435382843018
54,ca20g003_5,7.853184700012207
55,ca08a003_5,7.799779891967773
56,ca14d068_3,7.792808532714844
57,cf20m238_Missing,7.777732849121094
58,cf20m252_Missing,7.760663032531738
59,cf15h486_5,7.723152160644531
60,ca14d054_2,7.68931770324707
61,cf18k486_3,7.686361312866211
62,ca12c067_5,7.666600704193115
63,ca14d009_0,7.588457107543945
64,cf19l432_3,7.572795867919922
65,ca20g001_Missing,7.5270094871521
66,cf20m246_0,7.507884979248047
67,cd16i002_8,7.50177001953125
68,cf13f423_4,7.484405517578125
69,cf11d421_2,7.444586277008057
70,ca20g010_2,7.425763130187988
71,cf18k451_1,7.416010856628418
72,ca20g001_0,7.389952659606934
73,cf20m242_0,7.309542179107666
74,ca16e068_1,7.305753707885742
75,cf16i388_Missing,7.30409574508667
76,cf20m243_0,7.293989181518555
77,cd20m003_1,7.245838165283203
78,ca12c009_0,7.205886363983154
79,ca08a009_0,7.151346683502197
80,cf20m183_3,7.122707843780518
81,cf16i485_3,7.110027313232422
82,cf16i432_4,7.1025590896606445
83,cf19l471_2,6.970181941986084
84,cf13f421_4,6.969545841217041
85,cf18k182_Missing,6.884974002838135
86,ca18f060_0,6.805352687835693
87,ca14d003_1,6.735029220581055
88,cf19l432_4,6.726245880126953
89,cf13f422_4,6.672895431518555
90,cf15h402_1,6.671470642089844
91,ca18f001_Missing,6.632101535797119
92,ca10b003_5,6.617916584014893
93,cf12e192_3,6.545017242431641
94,ca20g002_1,6.530029296875
95,cf20m212_1,6.522975921630859
96,cf16i484_1,6.499139308929443
97,cd20m009_Missing,6.492929458618164
98,cf20m527_4,6.483724594116211
99,cf20m186_Missing,6.45875358581543
100,cf18k504_7,6.430914402008057
101,cf20m488_1,6.416892051696777
102,cf20m247_1,6.411654949188232
103,cf20m297_Missing,6.393133640289307
104,cf20m487_4,6.385660171508789
105,cd19l009_Missing,6.368377208709717
106,cf20m216_Missing,6.359873294830322
107,cf13f426_Missing,6.354245662689209
108,cd18k030_3,6.340095520019531
109,ca18f008_0,6.326328754425049
110,cf16i504_Missing,6.275630950927734
111,cf20m486_5,6.259653091430664
112,cf20m183_Missing,6.190117835998535
113,ca16e009_1,6.149187088012695
114,cd15h001_6,6.130152225494385
115,cf20m526_3,6.113749027252197
116,cf11d389_5,6.058909893035889
117,cf18k486_1,6.042041778564453
118,cf12e392_3,6.027352333068848
119,ca16e011_2,6.010831356048584
120,cf20m327_Missing,5.9923272132873535
121,cd16i045_0,5.983404159545898
122,cd20m038_4,5.975379467010498
123,cf18k483_4,5.965687274932861
124,cf16i392_4,5.938060760498047
125,cf15h512_1,5.918478012084961
126,cf16i389_3,5.913202285766602
127,cd19l026_1,5.88093900680542
128,cf08a390_2,5.852510929107666
129,cd15h009_Missing,5.832211971282959
130,cf19l487_3,5.821287631988525
131,cf15h488_2,5.809423446655273
132,ca14d062_1,5.778024673461914
133,cf18k519_2,5.777964115142822
134,cf19l241_0,5.759507179260254
135,cf18k203_4,5.757244110107422
136,ca12c013_Missing,5.754884243011475
137,cd20m026_1,5.734683990478516
138,cf16i186_Missing,5.698938369750977
139,cf14g184_Missing,5.6608195304870605
140,cf18k392_3,5.641146659851074
141,ca16e002_1,5.63558292388916
142,cf16i432_Missing,5.602672576904297
143,cd14g018_1,5.598179817199707
144,cf16i452_6,5.596696853637695
145,cf20m529_Missing,5.5940961837768555
146,ca12c067_3,5.572694778442383
147,cf17j454_2,5.554225921630859
148,cd13f009_2,5.55371618270874
149,cd20m027_Missing,5.551541328430176
150,cf20m504_1,5.5510969161987305
151,cf15h201_3,5.523433685302734
152,cf16i508_2,5.522770881652832
153,cf12e184_2,5.513120651245117
154,cf20m333_0,5.478999614715576
155,cf18k453_6,5.468631744384766
156,cf16i182_2,5.4463653564453125
157,cf15h510_1,5.438790321350098
158,cf19l193_2,5.424939155578613
159,cf19l484_4,5.413043975830078
160,cf20m506_4,5.409872055053711
161,cf20m504_5,5.409276008605957
162,cf15h487_3,5.402973175048828
163,cf20m335_0,5.401067733764648
164,ca20g001_1,5.368052959442139
165,cf19l484_2,5.36313533782959
166,cf19l390_3,5.360280990600586
167,cf17j506_3,5.340274810791016
168,cd18k009_2,5.332351207733154
169,cf17j485_4,5.310774803161621
170,cf19l390_4,5.303243160247803
171,cf16i389_5,5.299469947814941
172,cf19l507_1,5.292768955230713
173,ca18f056_Missing,5.268814563751221
174,cf12e401_Missing,5.263938903808594
175,cf09b421_3,5.251062393188477
176,cf20m529_1,5.24990177154541
177,cf20m214_Missing,5.2489190101623535
178,cf17j487_5,5.235877513885498
179,ca12c002_1,5.228350639343262
180,cf20m185_2,5.204066753387451
181,cf20m196_1,5.201298713684082
182,cf19l484_5,5.197755813598633
183,cf17j392_3,5.1948370933532715
184,cf19l335_0,5.192273139953613
185,ca14d054_1,5.176631927490234
186,cf13f389_5,5.173443794250488
187,cf09b420_2,5.15778923034668
188,cf16i486_3,5.150764465332031
189,cd18k012_1,5.138432502746582
190,cf19l508_3,5.125040531158447
191,cf17j388_1,5.1086578369140625
192,ca16e054_2,5.102564334869385
193,ca16e068_4,5.102097511291504
194,cf17j505_3,5.0982208251953125
195,ca18f001_1,5.0699782371521
196,cd17j003_1,5.037518501281738
197,cf08a388_Missing,5.034255027770996
198,cf19l506_4,5.032041072845459
199,cf17j508_6,5.015880107879639
200,cf14g402_Missing,5.006221294403076
201,ca16e066_Missing,5.0036234855651855
202,cf19l506_5,4.990965366363525
203,cf19l432_2,4.97303581237793
204,ca16e008_0,4.969415664672852
205,cf20m507_6,4.958599090576172
206,cf19l389_3,4.953942775726318
207,cf17j401_1,4.943784713745117
208,cd16i002_7,4.943623065948486
209,cf18k484_5,4.940608501434326
210,cd15h009_1,4.935338973999023
211,cf13f388_3,4.934199333190918
212,ca16e078_0,4.922727108001709
213,cd19l003_1,4.897895336151123
214,cf20m390_3,4.879331588745117
215,cf17j516_2,4.8744096755981445
216,cd19l009_1,4.858943462371826
217,cf17j201_3,4.858564376831055
218,cf17j389_3,4.853726863861084
219,cf09b186_1,4.842109680175781
220,ca14d066_3,4.8380656242370605
221,cf19l510_1,4.832459449768066
222,cf18k327_Missing,4.830897331237793
223,cf19l197_2,4.829907417297363
224,cf19l454_2,4.823063373565674
225,cf16i506_1,4.822850227355957
226,cd17j002_7,4.819159984588623
227,cf18k509_3,4.818535804748535
228,cf20m507_5,4.81123161315918
