,feature,importance
368,ci18k264_3,4.405220031738281
369,ci20m265_1,4.377847671508789
370,cd14g073_1,4.376056671142578
371,ci20m265_2,4.373671054840088
372,ci18k237_1,4.36964225769043
373,ci20m100_0,4.369348049163818
374,ci20m341_0,4.364092826843262
375,ci10c264_Missing,4.356520175933838
376,ci11d015_1,4.3432793617248535
377,ci12e101_0,4.33890962600708
378,ci18k003_0,4.33650016784668
379,ci13f186_0,4.3274312019348145
380,ci16i306_1,4.325077056884766
381,ci15h146_0,4.319728851318359
382,ci17j186_0,4.319039821624756
383,ci10c266_Missing,4.316944122314453
384,ci20m008_2,4.309704303741455
385,cd20m094_1,4.306906700134277
386,ci20m258_3,4.305386066436768
387,ci18k015_1,4.298482418060303
388,ci18k209_2,4.293970108032227
389,ci20m001_3,4.2910871505737305
390,cd19l076_4,4.282538890838623
391,ci19l150_0,4.27448844909668
392,ci18k243_8,4.273843765258789
393,ci12e243_6,4.259460926055908
394,ci15h239_3,4.25937557220459
395,ci17j355_1,4.2580037117004395
396,ci13f007_6,4.255631446838379
397,ci17j003_0,4.2523698806762695
398,ci18k065_2,4.25236177444458
399,cd19l075_5,4.245630264282227
400,ci17j188_0,4.244436264038086
401,ci20m242_2,4.242282390594482
402,ci20m005_6,4.239326000213623
403,ci15h004_0,4.238308906555176
404,ci20m378_9,4.236295700073242
405,ci11d226_6,4.2332000732421875
406,ci11d203_2,4.226312637329102
407,ci13f259_3,4.224327087402344
408,ci16i238_1,4.219294548034668
409,ci09b268_1,4.216813564300537
410,ci16i017_0,4.212099552154541
411,ci16i349_3,4.206752777099609
412,ch20m004_4,4.201574325561523
413,cd19l050_0,4.1929779052734375
414,ci10c221_2,4.188729763031006
415,ci16i258_3,4.187904357910156
416,ci20m313_3,4.186511039733887
417,ch20m004_2,4.184437274932861
418,ci19l315_1,4.180628299713135
419,ci15h045_1,4.179385662078857
420,ci20m378_7,4.173798084259033
421,ci20m316_3,4.172166347503662
422,cd18k049_0,4.162281513214111
423,ci18k306_3,4.158815860748291
424,ci20m238_2,4.1527419090271
425,ci12e317_4,4.150594711303711
426,ci20m383_1,4.148673057556152
427,ci17j238_4,4.148420333862305
428,cd20m076_4,4.146604061126709
429,ci18k011_3,4.1420087814331055
430,ch11e006_5,4.134130477905273
431,ci18k349_3,4.131880760192871
432,cd18k049_1,4.126942157745361
433,ci20m211_3,4.1267900466918945
434,ci17j242_2,4.120848655700684
435,ci20m003_1,4.119763374328613
436,ci09b259_2,4.113325119018555
437,ci18k327_1,4.11236047744751
438,ci20m237_3,4.112003326416016
439,cd20m076_3,4.107846736907959
440,ci18k306_1,4.10385274887085
441,ci20m007_4,4.098241806030273
442,ci18k253_1,4.095178604125977
443,ci19l316_5,4.093276023864746
444,ci14g153_1,4.090147972106934
445,ci16i264_Missing,4.089993953704834
446,cd20m091_8,4.089123725891113
447,ci15h243_5,4.083269119262695
448,ci16i261_3,4.077620983123779
449,ci20m177_1,4.070810794830322
450,ch13g005_2,4.058884143829346
451,ci12e177_2,4.058810234069824
