,feature,importance
0,lftdcat_3,29.267822265625
1,burgstat_5,22.91518783569336
2,burgstat_2020_5,15.589832305908203
3,burgstat_2020_1,15.103096008300781
4,woonvorm_2010_2,14.61337947845459
5,cw16i519_1,10.767009735107422
6,sted_2016_2,10.546957969665527
7,woonvorm_2015_3,10.352865219116211
8,oplzon_2015_6,10.246822357177734
9,cw14g427_3,9.979748725891113
10,cw14g498_3,9.710006713867188
11,cw14g429_3,9.618507385253906
12,cw19l439_1,9.419923782348633
13,cw20m572_1,9.056014060974121
14,oplcat_2017_6,8.688961029052734
15,partner_2020_0,8.642135620117188
16,cw15h436_1,8.581579208374023
17,belbezig_7,8.480392456054688
18,partner_2020_1,8.450976371765137
19,oplcat_2018_6,8.390223503112793
20,belbezig_2014_1,8.327532768249512
21,cw15h438_1,8.214393615722656
22,cw15h438_0,8.207104682922363
23,cw19l436_1,8.205438613891602
24,cw16i426_3,8.105985641479492
25,cw15h434_Missing,7.99793004989624
26,werving_99,7.979515552520752
27,cw20m601_1,7.832003116607666
28,cw20m450_Missing,7.828743934631348
29,oplcat_2014_4,7.811284065246582
30,cw12e525_7,7.7338972091674805
31,woning_2,7.649104118347168
32,oplcat_2019_6,7.617979049682617
33,woonvorm_2010_3,7.595788955688477
34,woning_2020_1,7.587640285491943
35,cw18k450_Missing,7.539975643157959
36,cw14g519_Missing,7.522608757019043
37,cw16i500_2,7.504826545715332
38,cw13f497_3,7.479748725891113
39,positie_3,7.415883541107178
40,positie_5,7.347474575042725
41,cw13f459_2,7.3314948081970215
42,sted_2019_1,7.272713661193848
43,lftdcat_2,7.272449016571045
44,oplzon_2017_6,7.259721279144287
45,woonvorm_2020_2,7.250768184661865
46,oplcat_2015_4,7.158568382263184
47,cw16i496_3,7.147017002105713
48,woonvorm_2009_2,7.140934467315674
49,woonvorm_2014_3,7.1116814613342285
50,oplzon_2012_4,7.09310245513916
51,cw19l589_0,6.996397018432617
52,positie_1,6.965244770050049
53,cw20m440_2,6.960875511169434
54,belbezig_2015_1,6.927577495574951
55,oplzon_2016_6,6.920685291290283
56,sted_2020_1,6.919942855834961
57,cw17j498_5,6.919064521789551
58,oplzon_4,6.87884521484375
59,oplcat_2016_6,6.872311115264893
60,woning_2015_1,6.8649749755859375
61,cw14g436_1,6.809019088745117
62,lftdcat_4,6.799915790557861
63,belbezig_2017_7,6.739121437072754
64,doetmee_0,6.717970848083496
65,woonvorm_2015_2,6.586259841918945
66,cw17j427_1,6.570594310760498
67,burgstat_2014_5,6.50090217590332
68,cw14g496_3,6.474811553955078
69,cw14g434_3,6.470616817474365
70,oplcat_2020_5,6.404165744781494
