,feature,importance
0,cf20m130,32.8884391784668
1,cf20m388_Missing,20.996612548828125
2,cf20m001_Missing,16.482210159301758
3,ca20g001_Missing,13.380340576171875
4,doetmee_0,12.98138427734375
5,cf20m025_1,11.166579246520996
6,cr20m172_0,10.268248558044434
7,ca20g008_Missing,10.049568176269531
8,lftdcat_3,10.0291109085083
9,cr20m093_Missing,9.58845329284668
10,woonvorm_2015_3,9.57642650604248
11,burgstat_5,9.466937065124512
12,cd20m038_5,9.434431076049805
13,cp20l012_7,9.309348106384277
14,burgstat_2020_1,9.070558547973633
15,nettoink_2015,9.05699348449707
16,cw18k428_1,8.700274467468262
17,cs20m281,8.586926460266113
18,cf17j143_1,8.489785194396973
19,cf17j130,8.321094512939453
20,cf19l130,8.315351486206055
21,brutoink_f_2015,8.301277160644531
22,cf19l128_Missing,8.297348022460938
23,cd20m034,8.182327270507812
24,brutoink_f_2014,7.996588706970215
25,ca20g080_2,7.748721122741699
26,cf16i147_1,7.737440586090088
27,cs20m494_Missing,7.70607852935791
28,cf19l128_2,7.70607328414917
29,cf17j029,7.7052788734436035
30,cf20m166_Missing,7.62722110748291
31,cf20m193_Missing,7.573906421661377
32,ci20m002,7.489248752593994
33,cs20m524_0,7.452564716339111
34,lftdhhh,7.224295139312744
35,cf18k031,7.147778511047363
36,cf20m128_2,7.096438884735107
37,cv20l102_5,7.08141565322876
38,woonvorm_2020_1,7.019179344177246
39,ca20g003_5,6.983926773071289
40,cs19l277,6.771586894989014
41,age_imp,6.749639511108398
42,cw15h436_0,6.738301753997803
43,cr20m093_4,6.701184272766113
44,cf19l218_Missing,6.645536422729492
45,cf20m202_Missing,6.588724613189697
46,cw20m003,6.549789905548096
47,cw20m582_1,6.3512797355651855
48,cs18k485_5,6.2859649658203125
49,cf15h402_Missing,5.959395408630371
50,cv20l221_5,5.929917335510254
51,cv18j160,5.927830696105957
52,ch18k023_Missing,5.905938148498535
53,ch18k229_2,5.868650913238525
54,cs20m523_1,5.752809524536133
55,cf18k128_2,5.750540733337402
56,cf20m024_2,5.744929790496826
57,ch20m219_0,5.681368350982666
58,ch17j011_2,5.674697399139404
59,partner_2020_0,5.663979530334473
60,nettoink_2020,5.642745494842529
61,nettohh_f,5.640167236328125
62,cf10c025_2,5.637687683105469
63,cs18k164,5.559627056121826
64,cw18k520_0,5.510056018829346
65,ch17j190,5.473657131195068
66,woning_2,5.463246822357178
67,cw20m572_0,5.462749481201172
68,brutoink_f_2017,5.459621429443359
69,cw14g382,5.448239326477051
70,ch17j011_3,5.4047088623046875
71,ch08b236,5.3989787101745605
72,cf19l507_1,5.397912979125977
73,cw18k428_3,5.359044551849365
74,birthyear_bg,5.348931789398193
75,cr20m041_6,5.329127311706543
76,cf18k198_Missing,5.319331645965576
77,ci20m326,5.295567512512207
78,cd20m003_1,5.295022964477539
79,cw14g384,5.291745185852051
80,ci11d005,5.282421112060547
81,cw15h438_0,5.253124237060547
82,cs15h321_1,5.248624801635742
83,cw20m576,5.204866886138916
84,cp19k010_10,5.160429954528809
85,cd15h008,5.149038314819336
86,ch13g133_6,5.099634647369385
87,netinc,5.09051513671875
88,cw20m002,5.043799877166748
89,cs19l164,5.043145656585693
90,cv20l200_2,5.02748966217041
91,cf19l484_2,4.996707439422607
92,belbezig_2015_7,4.9509477615356445
93,cf20m001_16,4.905921459197998
94,woonvorm_2015_2,4.902344703674316
95,cf20m003_1,4.832474231719971
