,feature,importance
0,cf20m130,38.209678649902344
1,cf20m001_Missing,25.11249351501465
2,brutoink_f_2015,15.924215316772461
3,nettoink_2020,15.806306838989258
4,brutoink_f_2014,13.566144943237305
5,cf19l398,13.450491905212402
6,cs17j_m,13.287330627441406
7,cf19l397,12.625192642211914
8,cs19l277,12.42840576171875
9,cf19l400,11.552824020385742
10,cr20m120,11.126571655273438
11,nettoink_2015,10.89499568939209
12,cd14g083,10.818755149841309
13,cf20m003_Missing,10.594406127929688
14,cw20m611,10.486431121826172
15,cs17j267,10.166220664978027
16,cf18k398,9.91733169555664
17,cw14g384,9.43603515625
18,cf20m166_Missing,9.343327522277832
19,cf19l128_2,9.181730270385742
20,lftdhhh,9.04798698425293
21,cf17j130,8.993276596069336
22,cv19k160,8.89669132232666
23,cf15h398,8.690794944763184
24,birthyear_bg,8.539584159851074
25,cf08a009,8.390798568725586
26,cf20m024_2,8.258829116821289
27,ca20g075,8.026448249816895
28,cf20m025_1,7.996943473815918
29,cf19l399,7.957282543182373
30,cv20l303,7.920533180236816
31,age_imp,7.863027095794678
32,ci10c322,7.674379348754883
33,cf20m128_2,7.5855865478515625
34,cd15h008,7.574171543121338
35,cd14g008,7.4336981773376465
36,ch20m217,7.378505706787109
37,cd16i008,7.2341837882995605
38,cf17j143_1,7.051026821136475
39,cf19l137_1,6.937906265258789
40,cd14g034,6.888225078582764
41,brutoink_f_2017,6.84003210067749
42,cs20m245,6.774677276611328
43,ch13g249,6.6753692626953125
44,cf18k128_2,6.660048961639404
45,cw20m002,6.484361171722412
46,nettoink_2018,6.479226589202881
47,netinc,6.444937229156494
48,cd20m034,6.376224040985107
49,cd14g024,6.309521675109863
50,cv18j160,6.305962085723877
51,ci20m326,6.143006324768066
52,cf10c025_2,6.103452682495117
53,cw15h150,6.098605155944824
54,ch17j145,6.06043004989624
55,cf17j004,5.896400451660156
56,cf20m024_1,5.65487003326416
57,ch20m211,5.607234001159668
58,cs09b249,5.5731425285339355
59,cf14g017_Missing,5.568556785583496
60,cf18k031,5.554265022277832
61,cf20m_m,5.486076831817627
62,ch16i185,5.454176902770996
63,ch13g201,5.3886871337890625
64,cs18k124,5.352424144744873
65,cw14g382,5.352033615112305
66,cw17j042,5.35163688659668
67,ci20m002,5.316572666168213
68,cf11d416,5.282356262207031
69,cs19l199,5.233771800994873
70,ch18k_m,5.22546911239624
71,cf17j397,5.145294189453125
72,cr18k120,5.063928127288818
73,cs20m281,5.03344202041626
74,cf20m180_Missing,4.870461463928223
75,cf18k128_Missing,4.854874610900879
76,cs18k279,4.7359113693237305
77,cd20m025,4.727923393249512
78,cw18k148,4.693430423736572
79,cs08a399,4.692291259765625
80,cs18k243,4.684144973754883
